"X","ID","type","WP..RTK.GPS.","latitude","longitude","Atltitude..m.","date..GPS.","time..GPS.","Environ","Sp01","Sp02","Sp03","Sp04","Sp04_la","bolaerne.blue","bolaerne.green.","bolaerne.nir","bolaerne.red.","bolaerne.red.edge","IDpoint",".id","blue","green","nir","red","rededge","V1"
112,287,"drop cam",357,59.19827099,10.569899,NA,"28/08/2019","15:15:40","below water","","","","","",0.0474768839776516,0.0509750172495842,0.0449414700269699,0.0438411049544811,0.0446252003312111,112,112,0.0491832792758942,0.0503095760941505,0.0481332428753376,0.0439437478780746,0.0447763986885548,NA
112,287,"drop cam",357,59.19827099,10.569899,NA,"28/08/2019","15:15:40","below water","","","","","",0.0474768839776516,0.0509750172495842,0.0449414700269699,0.0438411049544811,0.0446252003312111,112,112,0.0474768839776516,0.0509750172495842,0.0449414700269699,0.0438411049544811,0.0446252003312111,NA
112,287,"drop cam",357,59.19827099,10.569899,NA,"28/08/2019","15:15:40","below water","","","","","",0.0474768839776516,0.0509750172495842,0.0449414700269699,0.0438411049544811,0.0446252003312111,112,112,0.0480793453752995,0.0502231679856777,0.0424455888569355,0.0431765057146549,0.0426544323563576,NA
112,287,"drop cam",357,59.19827099,10.569899,NA,"28/08/2019","15:15:40","below water","","","","","",0.0474768839776516,0.0509750172495842,0.0449414700269699,0.0438411049544811,0.0446252003312111,112,112,0.0482341647148132,0.0488065630197525,0.0441826805472374,0.0409965999424458,0.0428073145449162,NA
112,287,"drop cam",357,59.19827099,10.569899,NA,"28/08/2019","15:15:40","below water","","","","","",0.0474768839776516,0.0509750172495842,0.0449414700269699,0.0438411049544811,0.0446252003312111,112,112,0.0471233353018761,0.0505147054791451,0.046262264251709,0.0436101481318474,0.0441136322915554,NA
112,287,"drop cam",357,59.19827099,10.569899,NA,"28/08/2019","15:15:40","below water","","","","","",0.0474768839776516,0.0509750172495842,0.0449414700269699,0.0438411049544811,0.0446252003312111,112,112,0.0458327680826187,0.0506569594144821,0.0449264012277126,0.0427653193473816,0.043740127235651,NA
113,288,"drop cam",358,59.19743003,10.57050099,NA,"28/08/2019","15:17:38","below water","","","","","",0.0472305119037628,0.0530030503869057,0.046815101057291,0.0423135049641132,0.0434301197528839,113,113,0.0477748699486256,0.0528036020696163,0.0386788807809353,0.0419944226741791,0.0410080812871456,NA
113,288,"drop cam",358,59.19743003,10.57050099,NA,"28/08/2019","15:17:38","below water","","","","","",0.0472305119037628,0.0530030503869057,0.046815101057291,0.0423135049641132,0.0434301197528839,113,113,0.0476029850542545,0.0532626695930958,0.0400862656533718,0.0403320305049419,0.0430034510791302,NA
113,288,"drop cam",358,59.19743003,10.57050099,NA,"28/08/2019","15:17:38","below water","","","","","",0.0472305119037628,0.0530030503869057,0.046815101057291,0.0423135049641132,0.0434301197528839,113,113,0.0466306321322918,0.0520457290112972,0.0376616232097149,0.0425095409154892,0.0422903820872307,NA
113,288,"drop cam",358,59.19743003,10.57050099,NA,"28/08/2019","15:17:38","below water","","","","","",0.0472305119037628,0.0530030503869057,0.046815101057291,0.0423135049641132,0.0434301197528839,113,113,0.0472305119037628,0.0530030503869057,0.046815101057291,0.0423135049641132,0.0434301197528839,NA
113,288,"drop cam",358,59.19743003,10.57050099,NA,"28/08/2019","15:17:38","below water","","","","","",0.0472305119037628,0.0530030503869057,0.046815101057291,0.0423135049641132,0.0434301197528839,113,113,0.0488566420972347,0.0523685701191425,0.0397428050637245,0.042954795062542,0.0428221561014652,NA
113,288,"drop cam",358,59.19743003,10.57050099,NA,"28/08/2019","15:17:38","below water","","","","","",0.0472305119037628,0.0530030503869057,0.046815101057291,0.0423135049641132,0.0434301197528839,113,113,0.0487355664372444,0.0522447973489761,0.0470319055020809,0.0434113219380379,0.0438241362571716,NA
114,289,"drop cam",359,59.19739701,10.57067801,NA,"28/08/2019","15:18:25","below water","","","","","",0.0479777008295059,0.0490742586553097,0.0439849719405174,0.0408283807337284,0.0429944656789303,114,114,0.0453095845878124,0.048323143273592,0.0475676134228706,0.04062445089221,0.0443777702748775,NA
114,289,"drop cam",359,59.19739701,10.57067801,NA,"28/08/2019","15:18:25","below water","","","","","",0.0479777008295059,0.0490742586553097,0.0439849719405174,0.0408283807337284,0.0429944656789303,114,114,0.0471504665911198,0.0488082058727741,0.0422869212925434,0.0419581234455109,0.0445693284273148,NA
114,289,"drop cam",359,59.19739701,10.57067801,NA,"28/08/2019","15:18:25","below water","","","","","",0.0479777008295059,0.0490742586553097,0.0439849719405174,0.0408283807337284,0.0429944656789303,114,114,0.0475193373858929,0.0478415004909039,0.0437169596552849,0.0407942645251751,0.0453998260200024,NA
114,289,"drop cam",359,59.19739701,10.57067801,NA,"28/08/2019","15:18:25","below water","","","","","",0.0479777008295059,0.0490742586553097,0.0439849719405174,0.0408283807337284,0.0429944656789303,114,114,0.0479777008295059,0.0490742586553097,0.0439849719405174,0.0408283807337284,0.0429944656789303,NA
115,290,"drop cam",360,59.19659796,10.57136097,NA,"28/08/2019","15:20:11","below water","","","","","",0.0448953881859779,0.0483199469745159,0.0371802486479282,0.0384714528918266,0.0374374836683273,115,115,0.0440187454223633,0.0474752187728882,0.0379774011671543,0.0374004505574703,0.0398746766149998,NA
115,290,"drop cam",360,59.19659796,10.57136097,NA,"28/08/2019","15:20:11","below water","","","","","",0.0448953881859779,0.0483199469745159,0.0371802486479282,0.0384714528918266,0.0374374836683273,115,115,0.0435699187219143,0.0482650436460972,0.0361170321702957,0.0380451045930386,0.0375281237065792,NA
115,290,"drop cam",360,59.19659796,10.57136097,NA,"28/08/2019","15:20:11","below water","","","","","",0.0448953881859779,0.0483199469745159,0.0371802486479282,0.0384714528918266,0.0374374836683273,115,115,0.0437201708555222,0.0480383820831776,0.0376773476600647,0.0379376485943794,0.0367754176259041,NA
115,290,"drop cam",360,59.19659796,10.57136097,NA,"28/08/2019","15:20:11","below water","","","","","",0.0448953881859779,0.0483199469745159,0.0371802486479282,0.0384714528918266,0.0374374836683273,115,115,0.0448953881859779,0.0483199469745159,0.0371802486479282,0.0384714528918266,0.0374374836683273,NA
115,290,"drop cam",360,59.19659796,10.57136097,NA,"28/08/2019","15:20:11","below water","","","","","",0.0448953881859779,0.0483199469745159,0.0371802486479282,0.0384714528918266,0.0374374836683273,115,115,0.0442645773291588,0.0483003035187721,0.0370530262589455,0.0382243767380714,0.0371185839176178,NA
115,290,"drop cam",360,59.19659796,10.57136097,NA,"28/08/2019","15:20:11","below water","","","","","",0.0448953881859779,0.0483199469745159,0.0371802486479282,0.0384714528918266,0.0374374836683273,115,115,0.0445453897118568,0.0492608547210693,0.0374543853104115,0.0382804609835148,0.0356255508959293,NA
116,291,"drop cam",361,59.19561996,10.57181602,NA,"28/08/2019","15:21:46","below water","","","","","",0.043459240347147,0.0477525480091572,0.0352262519299984,0.040226474404335,0.0379749238491058,116,116,0.044838722795248,0.0488699749112129,0.0360108464956284,0.0412974543869495,0.037557166069746,NA
116,291,"drop cam",361,59.19561996,10.57181602,NA,"28/08/2019","15:21:46","below water","","","","","",0.043459240347147,0.0477525480091572,0.0352262519299984,0.040226474404335,0.0379749238491058,116,116,0.0437482707202435,0.0503814890980721,0.0360987931489944,0.0407453700900078,0.0370434001088142,NA
116,291,"drop cam",361,59.19561996,10.57181602,NA,"28/08/2019","15:21:46","below water","","","","","",0.043459240347147,0.0477525480091572,0.0352262519299984,0.040226474404335,0.0379749238491058,116,116,0.044742040336132,0.0492324493825436,0.0337365195155144,0.0413653552532196,0.0330270156264305,NA
116,291,"drop cam",361,59.19561996,10.57181602,NA,"28/08/2019","15:21:46","below water","","","","","",0.043459240347147,0.0477525480091572,0.0352262519299984,0.040226474404335,0.0379749238491058,116,116,0.043459240347147,0.0477525480091572,0.0352262519299984,0.040226474404335,0.0379749238491058,NA
117,292,"drop cam",362,59.194476,10.57234601,NA,"28/08/2019","15:23:53","below water","","","","","",NA,NA,NA,NA,NA,117,117,NA,NA,NA,NA,NA,NA
117,292,"drop cam",362,59.194476,10.57234601,NA,"28/08/2019","15:23:53","below water","","","","","",NA,NA,NA,NA,NA,117,117,NA,NA,NA,NA,NA,NA
117,292,"drop cam",362,59.194476,10.57234601,NA,"28/08/2019","15:23:53","below water","","","","","",NA,NA,NA,NA,NA,117,117,NA,NA,NA,NA,NA,NA
117,292,"drop cam",362,59.194476,10.57234601,NA,"28/08/2019","15:23:53","below water","","","","","",NA,NA,NA,NA,NA,117,117,NA,NA,NA,NA,NA,NA
118,293,"drop cam",363,59.19318401,10.57302603,NA,"28/08/2019","15:26:25","below water","","","","","",NA,NA,NA,NA,NA,118,118,NA,NA,NA,NA,NA,NA
118,293,"drop cam",363,59.19318401,10.57302603,NA,"28/08/2019","15:26:25","below water","","","","","",NA,NA,NA,NA,NA,118,118,NA,NA,NA,NA,NA,NA
118,293,"drop cam",363,59.19318401,10.57302603,NA,"28/08/2019","15:26:25","below water","","","","","",NA,NA,NA,NA,NA,118,118,NA,NA,NA,NA,NA,NA
118,293,"drop cam",363,59.19318401,10.57302603,NA,"28/08/2019","15:26:25","below water","","","","","",NA,NA,NA,NA,NA,118,118,NA,NA,NA,NA,NA,NA
119,294,"drop cam",364,59.19191097,10.57382902,NA,"28/08/2019","15:28:13","below water","","","","","",NA,NA,NA,NA,NA,119,119,NA,NA,NA,NA,NA,NA
119,294,"drop cam",364,59.19191097,10.57382902,NA,"28/08/2019","15:28:13","below water","","","","","",NA,NA,NA,NA,NA,119,119,NA,NA,NA,NA,NA,NA
119,294,"drop cam",364,59.19191097,10.57382902,NA,"28/08/2019","15:28:13","below water","","","","","",NA,NA,NA,NA,NA,119,119,NA,NA,NA,NA,NA,NA
119,294,"drop cam",364,59.19191097,10.57382902,NA,"28/08/2019","15:28:13","below water","","","","","",NA,NA,NA,NA,NA,119,119,NA,NA,NA,NA,NA,NA
120,295,"drop cam",365,59.19101302,10.57447401,NA,"28/08/2019","15:30:39","below water","","","","","",NA,NA,NA,NA,NA,120,120,NA,NA,NA,NA,NA,NA
121,296,"drop cam",367,59.20192701,10.56546003,NA,"28/08/2019","15:49:43","below water","","","","","",0.039861649274826,0.0447186380624771,0.0329959057271481,0.0339474529027939,0.0335008129477501,121,121,0.0395777635276318,0.0460966154932976,0.0341166257858276,0.0326623767614365,0.0323129743337631,NA
121,296,"drop cam",367,59.20192701,10.56546003,NA,"28/08/2019","15:49:43","below water","","","","","",0.039861649274826,0.0447186380624771,0.0329959057271481,0.0339474529027939,0.0335008129477501,121,121,0.039861649274826,0.0447186380624771,0.0329959057271481,0.0339474529027939,0.0335008129477501,NA
121,296,"drop cam",367,59.20192701,10.56546003,NA,"28/08/2019","15:49:43","below water","","","","","",0.039861649274826,0.0447186380624771,0.0329959057271481,0.0339474529027939,0.0335008129477501,121,121,0.0396765805780888,0.0455755181610584,0.0332352109253407,0.0361877381801605,0.0345394238829613,NA
121,296,"drop cam",367,59.20192701,10.56546003,NA,"28/08/2019","15:49:43","below water","","","","","",0.039861649274826,0.0447186380624771,0.0329959057271481,0.0339474529027939,0.0335008129477501,121,121,0.0392661727964878,0.0452307686209679,0.0320112779736519,0.0336057096719742,0.031479749828577,NA
121,296,"drop cam",367,59.20192701,10.56546003,NA,"28/08/2019","15:49:43","below water","","","","","",0.039861649274826,0.0447186380624771,0.0329959057271481,0.0339474529027939,0.0335008129477501,121,121,0.0393860898911953,0.0446034036576748,0.0323466695845127,0.0336761176586151,0.0319884493947029,NA
121,296,"drop cam",367,59.20192701,10.56546003,NA,"28/08/2019","15:49:43","below water","","","","","",0.039861649274826,0.0447186380624771,0.0329959057271481,0.0339474529027939,0.0335008129477501,121,121,0.0399116799235344,0.045242253690958,0.0364969149231911,0.0346278920769691,0.0347008742392063,NA
122,297,"drop cam",368,59.20191997,10.56594802,NA,"28/08/2019","15:53:31","below water","","","","","",0.0375618040561676,0.0423812307417393,0.0330795682966709,0.035176508128643,0.034274835139513,122,122,0.0385161712765694,0.042704738676548,0.0350898839533329,0.0332851372659206,0.0344987474381924,NA
122,297,"drop cam",368,59.20191997,10.56594802,NA,"28/08/2019","15:53:31","below water","","","","","",0.0375618040561676,0.0423812307417393,0.0330795682966709,0.035176508128643,0.034274835139513,122,122,0.0385656841099262,0.0416352301836014,0.0340942032635212,0.0331634692847729,0.0323851481080055,NA
122,297,"drop cam",368,59.20191997,10.56594802,NA,"28/08/2019","15:53:31","below water","","","","","",0.0375618040561676,0.0423812307417393,0.0330795682966709,0.035176508128643,0.034274835139513,122,122,0.0375618040561676,0.0423812307417393,0.0330795682966709,0.035176508128643,0.034274835139513,NA
122,297,"drop cam",368,59.20191997,10.56594802,NA,"28/08/2019","15:53:31","below water","","","","","",0.0375618040561676,0.0423812307417393,0.0330795682966709,0.035176508128643,0.034274835139513,122,122,0.0382255688309669,0.0422107800841331,0.0341141931712627,0.0343754552304745,0.0342057459056377,NA
122,297,"drop cam",368,59.20191997,10.56594802,NA,"28/08/2019","15:53:31","below water","","","","","",0.0375618040561676,0.0423812307417393,0.0330795682966709,0.035176508128643,0.034274835139513,122,122,0.037728063762188,0.0433007963001728,0.0361486040055752,0.0337457433342934,0.0311437472701073,NA
123,298,"drop cam",369,59.20158301,10.56600602,NA,"28/08/2019","15:54:56","below water","","","","","",0.0405881814658642,0.0434917211532593,0.0346237868070602,0.0327085182070732,0.033079132437706,123,123,0.0394869074225426,0.0434731841087341,0.0327006652951241,0.0337705910205841,0.0325803086161613,NA
123,298,"drop cam",369,59.20158301,10.56600602,NA,"28/08/2019","15:54:56","below water","","","","","",0.0405881814658642,0.0434917211532593,0.0346237868070602,0.0327085182070732,0.033079132437706,123,123,0.0405881814658642,0.0434917211532593,0.0346237868070602,0.0327085182070732,0.033079132437706,NA
123,298,"drop cam",369,59.20158301,10.56600602,NA,"28/08/2019","15:54:56","below water","","","","","",0.0405881814658642,0.0434917211532593,0.0346237868070602,0.0327085182070732,0.033079132437706,123,123,0.0391467250883579,0.0418150164186954,0.031569167971611,0.0337898693978786,0.0322741307318211,NA
123,298,"drop cam",369,59.20158301,10.56600602,NA,"28/08/2019","15:54:56","below water","","","","","",0.0405881814658642,0.0434917211532593,0.0346237868070602,0.0327085182070732,0.033079132437706,123,123,0.0412918403744698,0.0435950607061386,0.0362205170094967,0.0334167033433914,0.0326374806463718,NA
123,298,"drop cam",369,59.20158301,10.56600602,NA,"28/08/2019","15:54:56","below water","","","","","",0.0405881814658642,0.0434917211532593,0.0346237868070602,0.0327085182070732,0.033079132437706,123,123,0.039607860147953,0.0434928871691227,0.0335249714553356,0.0327222906053066,0.0324096158146858,NA
124,299,"drop cam",370,59.201653,10.56592497,NA,"28/08/2019","15:55:45","below water","","","","","",0.0397956408560276,0.0437485761940479,0.0335471332073212,0.0312583483755589,0.0333927758038044,124,124,0.0398188717663288,0.0441995561122894,0.0313113927841187,0.0325532965362072,0.0323737226426601,NA
124,299,"drop cam",370,59.201653,10.56592497,NA,"28/08/2019","15:55:45","below water","","","","","",0.0397956408560276,0.0437485761940479,0.0335471332073212,0.0312583483755589,0.0333927758038044,124,124,0.0397869385778904,0.0432657226920128,0.0324691906571388,0.0328998118638992,0.0309965275228024,NA
124,299,"drop cam",370,59.201653,10.56592497,NA,"28/08/2019","15:55:45","below water","","","","","",0.0397956408560276,0.0437485761940479,0.0335471332073212,0.0312583483755589,0.0333927758038044,124,124,0.0397956408560276,0.0437485761940479,0.0335471332073212,0.0312583483755589,0.0333927758038044,NA
124,299,"drop cam",370,59.201653,10.56592497,NA,"28/08/2019","15:55:45","below water","","","","","",0.0397956408560276,0.0437485761940479,0.0335471332073212,0.0312583483755589,0.0333927758038044,124,124,0.0410541445016861,0.0446689426898956,0.0330258458852768,0.0322968550026417,0.0326302424073219,NA
124,299,"drop cam",370,59.201653,10.56592497,NA,"28/08/2019","15:55:45","below water","","","","","",0.0397956408560276,0.0437485761940479,0.0335471332073212,0.0312583483755589,0.0333927758038044,124,124,0.0394456721842289,0.0459612943232059,0.0342346802353859,0.0336821787059307,0.0321233421564102,NA
125,300,"drop cam",371,59.20170598,10.56590603,NA,"28/08/2019","15:55:57","below water","","","","","",0.0395748689770699,0.0439725108444691,0.0348145514726639,0.0335481874644756,0.0319321639835835,125,125,0.0395474694669247,0.0437733083963394,0.0351376980543137,0.0329328812658787,0.0332921221852303,NA
125,300,"drop cam",371,59.20170598,10.56590603,NA,"28/08/2019","15:55:57","below water","","","","","",0.0395748689770699,0.0439725108444691,0.0348145514726639,0.0335481874644756,0.0319321639835835,125,125,0.0384048335254192,0.0436524040997028,0.0343600697815418,0.0332055538892746,0.032559335231781,NA
125,300,"drop cam",371,59.20170598,10.56590603,NA,"28/08/2019","15:55:57","below water","","","","","",0.0395748689770699,0.0439725108444691,0.0348145514726639,0.0335481874644756,0.0319321639835835,125,125,0.0395748689770699,0.0439725108444691,0.0348145514726639,0.0335481874644756,0.0319321639835835,NA
125,300,"drop cam",371,59.20170598,10.56590603,NA,"28/08/2019","15:55:57","below water","","","","","",0.0395748689770699,0.0439725108444691,0.0348145514726639,0.0335481874644756,0.0319321639835835,125,125,0.0385315790772438,0.0431949906051159,0.0320165604352951,0.0326346680521965,0.0292516741901636,NA
125,300,"drop cam",371,59.20170598,10.56590603,NA,"28/08/2019","15:55:57","below water","","","","","",0.0395748689770699,0.0439725108444691,0.0348145514726639,0.0335481874644756,0.0319321639835835,125,125,0.0392493717372417,0.0436434708535671,0.0320030190050602,0.0329541265964508,0.0309069491922855,NA
125,300,"drop cam",371,59.20170598,10.56590603,NA,"28/08/2019","15:55:57","below water","","","","","",0.0395748689770699,0.0439725108444691,0.0348145514726639,0.0335481874644756,0.0319321639835835,125,125,0.0387098416686058,0.0433389320969582,0.0308685339987278,0.0335737727582455,0.0292355809360743,NA
